"ACERSE" "ADINFO" "ALNIPT" "ANTIJA" "ARALDE" "ARCHLU" "ARDICO" "ARDIQU" "ARDISI" "ARDIVI" "BLASCO" "CALLFO" "CALLKO" "CALLTI" "CASEME" "CASTCU" "CINNAU" "CINNMI" "CINNSU" "CLEYJA" "CRYPCH" "CYCLGI" "CYCLLO" "CYCLSE" "DAPHGL" "DIOSMO" "ELAEJA" "ELAESY" "ENGERO" "ERIODE" "EURYLO" "FICUER" "FICUFO" "FICUSU" "GLOCAC" "GORDAX" "HELIFO" "ILEXFI" "ILEXFO" "ILEXGO" "ILEXHA" "ILEXLO" "ILEXPU" "ILEXRO" "ILEXUR" "ITEAPA" "LAGESU" "LASIAP" "LASIFO" "LASIMI" "LIMLUR" "LINDCO" "LITSAC" "MACHJA" "MACHMU" "MACHTH" "MACHZU" "MAESJA" "MAESPE" "MALLJA" "MALLPA" "MELACA" "MELISQ" "MICHCO" "MYRIRU" "MYRSSE" "OREOPE" "OSMAMA" "PASAHN" "PASAHR" "PERRAR" "POURBE" "PRUNPH" "PYRESH" "RANDCO" "RHODLE" "RHUSSU" "SAURTR" "SCHEOC" "STYRFO" "STYRSU" "SYMPCA" "SYMPGL" "SYMPHE" "SYMPSE" "SYMPSO" "SYMPTH" "SYZYBU" "SYZYFO" "TRICDU" "TURPFO" "VACCBR" "VIBUFO" "WENDFO" "AGLAFO" "ANTIPE" "BEILER" "BISCJA" "BOEHWA" "BREYOF" "BRIDBA" "CELTFO" "CELTNE" "CHAMMA" "CINNRE" "CLERTR" "COFFAR" "CRATAD" "CROTCA" "CRYPCO" "DENDME" "DIOSER" "DIOSFE" "DIOSMA" "DIOSPH" "DRACAN" "DRYPLI" "EHREAC" "EHREDI" "EHRERE" "FICUAM" "FICUCA" "FICUIR" "FICUSE" "FICUVI" "FIRMSI" "FLUESU" "FLUEVI" "FRAXGR" "FRAXIN" "GARDJA" "GELOAE" "GLEDRO" "GLOCPH" "GLOCRU" "GLYCCI" "GONOCA" "KLEIHO" "KOELHE" "LASIOB" "LEEAGU" "LIODFO" "LITSHY" "MACATA" "MALLPH" "MELAMU" "MELIAZ" "MELISE" "MURRPA" "NEOLPA" "PALAFO" "PISOUM" "PITTPE" "PLANOB" "PREMSE" "PSYCRU" "PTERIN" "RADESI" "RANDSI" "RANDSP" "REEVFO" "RHAMFO" "SAPIMU" "SCOLOL" "SEVEBU" "TETRGL" "TREMOR" "VITEQU"
"ACERSE" 0 0.201459952151501 0.120723336238115 0.10978602391596 0.100730589081831 0.064934711509022 0.233956163758982 0.0999252345044258 0.170994760456714 0.162816387261159 0.186497223645138 0.114696347489181 0.113521279245663 0.188625088087562 0.433591924824428 0.0815149322676513 0.143211428997075 0.0763282729166609 0.0877536956728758 0.203611656602816 0.107742784780363 0.0662015066461501 0.0308053574648551 0.133649292432126 0.150740973830277 0.0906768156843811 0.0520025554069374 0.0962937696339943 0.00994103244242145 0.163343689537062 0.0529099473441789 0.217061255570847 0.260385290802999 0.0869789397505259 0.140263237438471 0.253438712702133 0.110738254262223 0.138761397472183 0.1491788877808 0.218262703318742 0.138088405340136 0.13707585553588 0.115745920094253 0.104761319894999 0.252643536419618 0.0384722226150714 0.056294065911864 0.0589486375587401 0.0956659629721823 0.0764139893848245 0.0631324573599812 0.0212515208634222 0.0273998455968334 0.194466585958718 0.0384300409443838 0.109958691374719 0.142042842735312 0.159780211494622 0.15278360411245 0.100439740353494 0.0122666627621328 0.0894946572499855 0.124185425985007 0.123610705437014 0.0489123517294665 0.171378008410043 0.15372297841642 0.0610692951733798 0.0344243097857378 0.148177392789959 0.255178947554569 0.0175009408728191 0.0144657212424186 0.149210024523421 0.0650979278345124 0.227860235095705 0.0379937957856164 0.228205127462934 0.0965951455394406 0.0430350592849935 0.059356760714674 0.222378338394046 0.0880783692668499 0.10575524168113 0.0980828397534706 0.113521794360536 0.132883054242945 0.127624010996411 0.117319736747363 0.105594836138268 0.166023005562829 0.134844547301644 0.132543394758499 0.0989877252752084 0.190694622945195 0.0950129588388077 0.160572623826058 0.255865985354846 0.169477441392765 0.0624057358837174 0.0139022308611139 0.0636476562456249 0.31518524351734 0.297864197040659 0.239635160175984 0.167348092441149 0.139859275786832 0.184239310756499 0.161452736197377 0.196395067075809 0.21628263500819 0.0831796457828792 0.275942207523909 0.171555139896933 0.258835496540971 0.297961022494237 0.274731996733514 0.1007083187985 0.186000105625696 0.0862236674035732 0.0574202851741147 0.184399665242044 0.0985552368703813 0.138341787639982 0.137464064869695 0.077867794648991 0.0648191368118848 0.0250940925235785 0.0998797092183487 0.195585156214873 0.0732186551196087 0.31841135234836 0.0845742425055465 0.0604362519566375 0.0930340659101525 0.133659054142932 0.339335166019469 0.280501726200619 0.0295709454117246 0.158968806154408 0.0992222245167017 0.135932262557066 0.147111611140666 0.031320778777973 0.0820610172587162 0.152767912243706 0.148588172264182 0.0681000183169775 0.106689797697273 0.220818051879922 0.321404025350363 0.297213314888699 0.158985058966439 0.276008441540633 0.146532291117623 0.26481901957998 0.0608513422279657 0.0820033267240438 0.0921567901556945 0.0576093436447938 0.109235940485657 0.0708707713093672 0.0408573809962793 0.217627928462288 0.275246646052777 0.0412418753009203 0.169229359727878 0.124017414650168
"ADINFO" 0.201459952151501 0 0.0807366159133859 0.231759286124203 0.230041491545784 0.202875287968566 0.0585275941351327 0.117871672258836 0.0542665326693387 0.170969632264961 0.308470485853382 0.20867455790001 0.235494541453906 0.310598350295805 0.405929374194799 0.172350797866051 0.182825411431288 0.194453757080502 0.177505392018999 0.0478587766435985 0.0937171673711377 0.238959280417567 0.215953348264051 0.15232397768026 0.0933717734969182 0.212650077892624 0.187170024469864 0.162260484751491 0.209519848661103 0.108075267020452 0.148550004807322 0.33903451777909 0.382358553011242 0.155673904898794 0.262236499646714 0.103880644926516 0.103022232223811 0.0919266898532423 0.052281064370701 0.0962894411104988 0.0672532564365645 0.112365871672253 0.237719182302496 0.207660126840393 0.130670274211375 0.166779214774254 0.174212910143691 0.222002546574235 0.217639225180425 0.21090245669618 0.159511413282308 0.194279134074238 0.190213186680355 0.0152026127115011 0.166865903876809 0.0981862186430793 0.0661412885524524 0.136966486855907 0.274756866320693 0.224164959355523 0.189193289389368 0.210131885415033 0.0777483924701704 0.220140665671431 0.17872800734633 0.0488675074248249 0.275696240624664 0.146346571642237 0.198179637338341 0.110641482111658 0.377152209762813 0.196165335670277 0.189829602380415 0.0862435348645418 0.169395391181823 0.0661116210606505 0.163466156365884 0.1829442121341 0.192782950714015 0.158424892866507 0.142103191436827 0.031450416244327 0.137371379525269 0.0957047104703708 0.10337711239803 0.107057065107136 0.11764757759192 0.0972645117501302 0.087079016869116 0.12983395788704 0.0802773906173651 0.122145577955802 0.275372512172665 0.220960987483452 0.0395117422877696 0.157228090363012 0.0664507849160878 0.0544060332033454 0.291450703601009 0.145160257393135 0.187557721290387 0.137812295905876 0.339641312443299 0.0964042448891581 0.117661897967741 0.289321354649392 0.105463113579498 0.306212572964742 0.0440341269698021 0.0529410122025225 0.210914563047597 0.160139288826928 0.134435631991845 0.0789352487935019 0.136862234332728 0.0965010703427365 0.134984422194712 0.133324120212273 0.15192459158873 0.128914516061727 0.144039666977386 0.0322679711495688 0.158553395693856 0.216316776737718 0.101491969478577 0.148537349598534 0.186792399020128 0.217214496606242 0.131685050974654 0.233152581495561 0.128241297031892 0.116951400196859 0.202272195775566 0.148813631448497 0.113312400954239 0.0678008980085684 0.138178510601245 0.402474988408862 0.231030897563225 0.0965535872955754 0.110515477013132 0.138158820743933 0.177268091984261 0.200167874528385 0.269828289952338 0.274741174451949 0.229945999559288 0.13408084132023 0.0947701544542276 0.143735533523041 0.120439327807584 0.113018861013463 0.23034009882345 0.0745484893891318 0.191549992437817 0.100346582927154 0.169413754581889 0.193756298565456 0.115292609513297 0.165430160340764 0.0992258938546266 0.180833018999827 0.24231733314778 0.0936731731709921 0.153273383844533 0.187396144321514 0.0821339216738933 0.245990676858411
"ALNIPT" 0.120723336238115 0.0807366159133859 0 0.178813946637551 0.169758511803422 0.133962634230614 0.120442078927865 0.0649263327721841 0.0502714242185988 0.118024292778309 0.25552514636673 0.155729218413359 0.182549201967255 0.257653010809154 0.352984034708147 0.102381005378736 0.112855618943973 0.14150841759385 0.107535599531684 0.10080411613025 0.018922933166172 0.158222664504182 0.135216732350665 0.082354185192945 0.0482645003970122 0.159704738405973 0.121030478128529 0.109315145264839 0.128783232747717 0.0943157668154703 0.0678133888939361 0.286089178292439 0.329413213524591 0.102728565412142 0.209291160160062 0.156825984413168 0.0500768927371599 0.0697334747505909 0.0317546480589099 0.14923478059715 0.0400365533314989 0.068047932814288 0.184773842815844 0.154714787353741 0.183615613698026 0.086512265094468 0.121267570657039 0.141265930660849 0.164693885693774 0.145441912106416 0.083030960553468 0.113542518160852 0.109476570766969 0.0737432497206029 0.0861292879634229 0.0375546009418873 0.045566583262129 0.0840211473692549 0.221811526834042 0.169467663075086 0.108456673475982 0.157186545928382 0.0158359129818178 0.167195326184779 0.0997874115026375 0.0668087549797599 0.222750901138012 0.075327679267593 0.117443021424955 0.0791494700683671 0.324206870276161 0.115428719756891 0.109092986467029 0.0510571709674399 0.0994255986945083 0.119056960547302 0.0827295404524986 0.132633656062866 0.139837611227363 0.102094667067625 0.061366575523441 0.101655002155931 0.0844260400386178 0.0186282014286525 0.0259232297697184 0.0541117256204847 0.0647022381052682 0.0585960882748192 0.0171092243818011 0.0768886184003888 0.0452996693247142 0.0692002384691507 0.20157131748009 0.1680156479968 0.0823174740759305 0.10428275087636 0.0652757430200341 0.135142649116731 0.238505364114357 0.0822676058157233 0.106821105377001 0.0697220973431736 0.269671519955984 0.177140860802544 0.170607237454393 0.23637601516274 0.0525177740928466 0.253267233478091 0.0407293999592618 0.105886351689174 0.157969223560946 0.0860837959469211 0.187380971478497 0.102527217175342 0.189807573819379 0.177237686256122 0.187929761681364 0.0633543277249585 0.0989792521020781 0.0759691765750752 0.0874033773854057 0.0636763290039288 0.105608056207204 0.163371437251066 0.0593134534179968 0.0955920101118827 0.133847059533476 0.136477880692856 0.0617152584873393 0.177274624912726 0.0475046811185063 0.197688016110245 0.149326856288914 0.078843838961182 0.0433426084669239 0.0167387447881265 0.218611829781354 0.349529648922211 0.15029428164984 0.0576312611263015 0.0683369609525511 0.0681890282566185 0.107298299496946 0.119431258614999 0.189091674038952 0.221795834965298 0.177000660072637 0.0633097024448954 0.023650383577193 0.151790129158331 0.200680689112248 0.182988653500778 0.149603482910064 0.155285105302518 0.138604652951165 0.169247548179912 0.116468415095238 0.140810959078804 0.062347270026645 0.105260721675261 0.0402080177640651 0.110863226512512 0.161580717234394 0.146618512657644 0.206218723331185 0.106659528408128 0.0485060234897634 0.19304533737176
"ANTIJA" 0.10978602391596 0.231759286124203 0.178813946637551 0 0.0865454093394555 0.0676173325029853 0.201849593509794 0.113887613865367 0.177712327124869 0.107058138047488 0.0767111997291789 0.0257730488014251 0.0595036893815403 0.0788390641716026 0.333959759636753 0.191300956183611 0.252997452913035 0.037305529043701 0.197539719588835 0.279618062767801 0.162605158044674 0.17598753056211 0.140591381380815 0.243435316348086 0.138387512627285 0.0191092082315784 0.0616770534349056 0.0694988013727117 0.114752079215968 0.273129713453021 0.121246066417317 0.107275231654888 0.15059926688704 0.076085381225409 0.0384612731443396 0.335639931050719 0.128737053900391 0.248547421388142 0.210568594696461 0.328048727234701 0.21885049996905 0.246861879451839 0.0476060076716224 0.0315859117879894 0.362429560335578 0.0923016815430831 0.057546375980512 0.0865362159913975 0.0565583587432462 0.0771095700504755 0.172918481275941 0.131037544779382 0.137185869512793 0.219574380968352 0.0976974025587035 0.216368547579438 0.22438052989968 0.101625331877174 0.0520826116902184 0.073155269465472 0.10244352926127 0.0359646906233988 0.194649859619369 0.0239785402493383 0.158698375645426 0.245622701617311 0.0439369545004608 0.170855319089339 0.144210333701697 0.257963416705918 0.14539292363861 0.127286964788779 0.102038645290751 0.145515751259661 0.174883951750472 0.297870907184853 0.134144024190865 0.157677569577527 0.038976335410188 0.0767192795699261 0.155315221510171 0.204865449142984 0.0943879065989333 0.160185745208899 0.169822153411766 0.124702221017066 0.114111708532283 0.23741003491237 0.178353537448955 0.101925328237162 0.151481895506838 0.1096137081684 0.106019130270351 0.0408712103766741 0.261131420713482 0.0745311957611907 0.244089689657585 0.223759415105659 0.059691417476806 0.0965463408218278 0.116567915549401 0.109091849294377 0.424971267433299 0.265757626791472 0.349421184091944 0.0575620685251891 0.126296172544705 0.0744532868405396 0.187725159154401 0.284700298326725 0.138702164174868 0.192965669698839 0.366194918116048 0.281341163812893 0.36862152045693 0.26585445224505 0.366743708318915 0.21049434271446 0.110673149462371 0.102844770062476 0.0914105692521454 0.228067158760034 0.0732058904303468 0.0762615452969855 0.13794901195609 0.0832219365256684 0.0490640581698739 0.124726257711254 0.205012076120587 0.16129151234527 0.149269002672646 0.300715551559962 0.0294870903486371 0.125670196569091 0.177265811253112 0.179598030567066 0.369937796725447 0.17071570228466 0.123947275776753 0.135205698828627 0.123371312143181 0.245718286473026 0.256897635056626 0.0999598567019028 0.185420717426905 0.0429818883277464 0.096651958928177 0.115504244192656 0.183225439992731 0.330604075795882 0.352198613931787 0.265106744639511 0.152371445475694 0.30552809311246 0.0809924169543428 0.223116293749791 0.0623455315423132 0.0769846436990618 0.116466676610906 0.0735532249622903 0.219021964401616 0.180656795225327 0.133518586811664 0.325432459295195 0.385032669968736 0.0792324209606011 0.167098738307782 0.0199465869009622
"ARALDE" 0.100730589081831 0.230041491545784 0.169758511803422 0.0865454093394555 0 0.0357958775728087 0.262537703153265 0.128506773898709 0.199576299850997 0.167746247690959 0.0857666345633077 0.101609591640962 0.0292353303499387 0.0921698079439564 0.420505168976208 0.182245521349482 0.243942018078906 0.0716111509362303 0.188484284754706 0.270562627933672 0.153549723210545 0.166932095727981 0.131535946546686 0.234379881513957 0.17932251322456 0.0691463246831671 0.0487280336748933 0.107056744950319 0.10569664438184 0.264074278618893 0.112190631583188 0.116330666489017 0.16218102063921 0.0983672966940594 0.0587715385786523 0.32658449621659 0.139319793656506 0.239491986554013 0.201513159862332 0.318993292400573 0.209795065134921 0.23780644461771 0.0450396596922287 0.09227402143146 0.353374125501449 0.0832462467089543 0.0757213295154712 0.0417819515230906 0.0299870505962093 0.0243165996970062 0.163863046441812 0.121982109945253 0.128130434678664 0.223048125353001 0.0886419677245747 0.20731311274531 0.215325095065551 0.162313441520645 0.138628021029674 0.0133901398739835 0.0933880944271408 0.0966528002668694 0.18559442478524 0.110523949588794 0.149642940811297 0.236567266783182 0.0861260336058328 0.161799884255211 0.135154898867568 0.248907981871789 0.154448358472739 0.11823152995465 0.0929832104566227 0.177791563917704 0.165828516916343 0.288815472350724 0.125088589356737 0.218365679220998 0.0897403659479346 0.0716165986792767 0.146259786676042 0.250959877788329 0.11026996455754 0.15113031037477 0.160766718577637 0.142103333754819 0.161464593637228 0.228354600078241 0.169298102614827 0.134176375532551 0.194604544957112 0.142908619567057 0.0453310206268805 0.0456741989627814 0.252075985879353 0.111375746157829 0.235034254823456 0.284447524749129 0.10527261670027 0.087490905987699 0.107512480715272 0.100036414460249 0.41591583259917 0.326445736434942 0.340365749257815 0.107232938272455 0.155655645954565 0.125970852531955 0.19003427559166 0.275644863492596 0.20319587915997 0.18391023486471 0.357139483281919 0.272285728978764 0.359566085622802 0.326542561888521 0.357688273484786 0.201438907880331 0.172913349777476 0.114805206797856 0.0860018245683979 0.219011723925905 0.110936086463699 0.136949654940456 0.166045604263978 0.0829141237795775 0.0444311862629765 0.112998754790735 0.195956641286458 0.182498400366653 0.140213567838517 0.346992891742643 0.0714874866573267 0.116614761734963 0.168210376418984 0.170542595732938 0.367916705413752 0.179771137118789 0.0812558478711393 0.187550345548691 0.127803763910985 0.236662851638897 0.247842200222497 0.0710295794412009 0.176365282592777 0.0545134395885972 0.135501416415962 0.106448809358527 0.174170005158602 0.321548640961753 0.349985564744646 0.325794854282982 0.16917331033755 0.304589980934916 0.141680526597813 0.283804403393262 0.0894328816222489 0.0614493512497278 0.120738329549978 0.0646113312050202 0.209966529567487 0.171601360391198 0.111276495971197 0.316377024461066 0.375977235134607 0.0701769861264723 0.197810899122162 0.0940365083257446
"ARCHLU" 0.064934711509022 0.202875287968566 0.133962634230614 0.0676173325029853 0.0357958775728087 0 0.235371499576047 0.101340570321491 0.172410096273779 0.14058004411374 0.121562512136116 0.0826815148044914 0.0485865677366409 0.12369037657854 0.401577092139738 0.146449643776673 0.208146140506097 0.0444449473590119 0.152688407181898 0.234766750360864 0.117753845637736 0.131136218155172 0.0957400689738771 0.198584003941148 0.152156309647342 0.0502182478466968 0.0157052634987012 0.0798905413731006 0.0699007668090308 0.228278401046084 0.0763947540103797 0.152126544061825 0.195450579293977 0.071201093116841 0.0753285259294489 0.290788618643781 0.112153590079288 0.203696108981205 0.165717282289524 0.283197414827764 0.173999187562112 0.202010567044902 0.0508112085852306 0.0727464872103089 0.31757824792864 0.0474503691361456 0.0485551259382528 0.0191272586056697 0.0307312514631603 0.0129443466956784 0.128067168869003 0.0861862323724441 0.0923345571058554 0.195881921775783 0.0528460901517659 0.171517235172501 0.179529217492743 0.135147237943426 0.119699944193204 0.0355050288444725 0.0575922168543321 0.069486596689651 0.149798547212431 0.0915958727523236 0.113847063238489 0.200771389210373 0.0887882669073984 0.126004006682402 0.0993590212947597 0.213112104298981 0.190244236045548 0.082435652381841 0.0571873328838139 0.150625360340486 0.130032639343534 0.253019594777916 0.0892927117839278 0.196190294778244 0.0645803128547505 0.0444503951020583 0.110463909103233 0.223793674211111 0.083103760980322 0.115334432801961 0.124970841004828 0.114937130177601 0.13429839006001 0.192558722505433 0.133502225042018 0.107010171955333 0.167438341379894 0.115742415989838 0.0724972242040989 0.0340530137661864 0.216280108306544 0.0842095425806102 0.199238377250648 0.257281321171911 0.104542729883744 0.0577150305754303 0.071716603142463 0.0650629920626896 0.380119955026361 0.299279532857724 0.304569871685006 0.102413380932127 0.128489442377347 0.119304599247477 0.162868072014442 0.239848985919788 0.1842678023235 0.148114357291901 0.32134360570911 0.236489851405955 0.323770208049993 0.299376358311302 0.321892395911978 0.165643030307522 0.153985272941006 0.0876390032206379 0.0588356209911795 0.185815001059109 0.0837698828864808 0.109783451363238 0.138879400686759 0.0557479202023591 0.0185532743331114 0.0772028772179266 0.160160763713649 0.163570323530183 0.104417690265708 0.319826688165425 0.0525594098208564 0.0808188841621539 0.132414498846175 0.135074389959997 0.340750501836533 0.215567014691597 0.0563299432737675 0.160384141971473 0.100637560333766 0.200866974066088 0.212046322649688 0.0352337018683922 0.140569405019968 0.0878332007346839 0.116573339579492 0.0706529317857181 0.138374127585794 0.285752763388944 0.322819361167428 0.298628650705763 0.141615559505489 0.277423777357697 0.114517458432933 0.256638199816043 0.0622666780450305 0.0504987837167767 0.0935721259727593 0.0374451276278018 0.174170651994679 0.135805482818389 0.0754806183983886 0.280581146888257 0.340181357561799 0.0343811085536636 0.170644695544943 0.0751084314892744
"ARDICO" 0.233956163758982 0.0585275941351327 0.120442078927865 0.201849593509794 0.262537703153265 0.235371499576047 0 0.134030929254556 0.0811570518053424 0.112442038129828 0.275214754958928 0.189473731785521 0.233302372803326 0.25910714759905 0.347401780059666 0.222823084306602 0.233297697871838 0.190926552217035 0.227977678459549 0.106386370778731 0.136136774958912 0.271455492025048 0.248449559871532 0.20279626412081 0.0832151899287046 0.208421115895131 0.219666236077345 0.155480958202946 0.242016060268584 0.158547553461002 0.181046216414803 0.302384257287273 0.32383095887611 0.164170406459206 0.240310866654134 0.162408239061649 0.123217909496759 0.142398976293793 0.0921642639792003 0.154817035245631 0.117725542877115 0.162838158112804 0.249455601181417 0.170263681721805 0.189197868346508 0.199275426381735 0.186816373637794 0.254498758181716 0.236358593353058 0.243398668303661 0.203473039481333 0.226775345681719 0.227866817967585 0.060483360188984 0.19936211548429 0.14865850508363 0.116613574993003 0.10022426163262 0.21622927218556 0.256661170963004 0.221689500996849 0.165884902886396 0.128220678910721 0.180081967258735 0.220229490430503 0.0993397938653753 0.217332314962131 0.195769758195458 0.230675848945822 0.161113768552208 0.31862461562768 0.228661547277758 0.222325813987896 0.084746139235561 0.219867677622374 0.124639215195783 0.19761846122059 0.124416617998967 0.17279733720533 0.190921104473988 0.174599403044308 0.0316337571539139 0.152267738595725 0.128200922077852 0.146365308697584 0.120434369398446 0.101073109516037 0.147736798190681 0.137551303309666 0.128361327620714 0.0781464465133646 0.119629083586208 0.307868723780145 0.222835293066857 0.08998402872832 0.151161956995436 0.116923071356638 0.0382197614037699 0.232923109465876 0.177656469000616 0.220053932897868 0.170308507513357 0.39011359888385 0.0918012348129265 0.176189492102874 0.230793760514259 0.1068820571987 0.24768497882961 0.0865561915292782 0.111468606337655 0.152386968912465 0.206525874874786 0.192963226126978 0.129407535234052 0.19538982846786 0.0640048587352557 0.193512016329845 0.183796406652824 0.146320107998672 0.150240037382345 0.176535878584867 0.0827402575901193 0.151601616689566 0.157789182602585 0.122149869032821 0.179623579373687 0.218106516890288 0.249710708213723 0.182157337415205 0.265648793103042 0.160737508639373 0.127483859570892 0.213772500181938 0.199285917889047 0.163784687394789 0.103703334139739 0.196706104736377 0.34394739427373 0.263527109170706 0.0749873576045737 0.154837517107459 0.188631107184484 0.227740378424812 0.232664086135866 0.302324501559819 0.241156610368786 0.24773225879655 0.166577052927711 0.144092462505058 0.194207819963591 0.178966921942717 0.0632571511297168 0.262836310430931 0.13229640112339 0.133022398302684 0.0488054692520468 0.173104821531016 0.201088351903537 0.141799373603287 0.197926371948245 0.149698180295177 0.231305305440377 0.274813544755261 0.152200767306125 0.211800977979666 0.219892355928995 0.100176252721645 0.188643298356752
"ARDIQU" 0.0999252345044258 0.117871672258836 0.0649263327721841 0.113887613865367 0.128506773898709 0.101340570321491 0.134030929254556 0 0.071069525952288 0.0796196042081244 0.190598813594546 0.0908028856411744 0.11762286919507 0.19272667803697 0.350395141771394 0.0900063170317027 0.139109839047668 0.076582084821666 0.09516091118465 0.165730448902434 0.048717544179307 0.137424562770492 0.114418630616976 0.129547702482719 0.0606391887440459 0.0947784056337886 0.0856353068227893 0.0443888124926553 0.107985131014028 0.159242099587654 0.0470152871602469 0.221162845520255 0.264486880752407 0.037802232639958 0.144364827387878 0.221752317185352 0.0155218184925814 0.134659807522775 0.0966809808310941 0.214161113369334 0.104962886103683 0.132974265586472 0.11984751004366 0.0897884545815568 0.248541946470211 0.0652444971271787 0.056341237884855 0.12046782892716 0.102327664098502 0.109367739049105 0.0706562722064343 0.0927444164271631 0.0950500506926861 0.105686767102985 0.0653311862297337 0.102480933714071 0.110492916034313 0.0765834284415878 0.156885194061857 0.122630241708448 0.087658571742293 0.0922602131561977 0.080762245754002 0.102268993412595 0.0874127231556038 0.131735087751944 0.157824568365828 0.0629529909205593 0.0966449196912662 0.144075802840551 0.259280537503977 0.0946306180232018 0.0882948847333402 0.0634318593144736 0.0870509103474746 0.183983293319486 0.0648016939456909 0.1450083444099 0.074911278455179 0.0568901752194322 0.0451892429591459 0.122453103889621 0.0194997072664337 0.0462981313435316 0.055934539546399 0.0242363021074132 0.0380647323909994 0.123522421047003 0.0644659235835884 0.0222672723631933 0.0660977710584034 0.05164776424861 0.173837794525589 0.103089315224616 0.147243806848115 0.0393564181041763 0.130202075792218 0.155940750850421 0.173579031342173 0.0436255397460602 0.0860230036433118 0.0362775782588009 0.311083653567932 0.197938962536233 0.235533570226577 0.171449682390556 0.0566624927337973 0.188340900705907 0.0738375452890336 0.170812684461358 0.133085851955155 0.0790780558334717 0.252307304250681 0.167453549947526 0.254733906591563 0.198035787989812 0.252856094453548 0.0966067288490926 0.102803322572662 0.0174232701074461 0.042504949330311 0.114179544894667 0.0406817234350202 0.0984451044788821 0.0375388303652689 0.0455926501191314 0.0840755876357325 0.115679778959167 0.0911244622552199 0.131657944869782 0.0394504355368394 0.218486117843934 0.0844005235167299 0.0664691506141483 0.0633781973877454 0.0657104167016993 0.25605018286008 0.284603316150027 0.12949617991615 0.0700059494733352 0.0220207498325603 0.131830672607659 0.143010021191259 0.0986331568813099 0.168293572305263 0.156869502193113 0.113701329541994 0.0325461236731549 0.0693378261273641 0.216716461930515 0.23831100006642 0.197288080384273 0.128805381176375 0.191640479247093 0.0736783201789808 0.181622236526946 0.0515420823230538 0.0758846263066203 0.0102515590490138 0.0638954426936887 0.105134350536249 0.0984885381654784 0.140782615500705 0.211544845429828 0.271145056103369 0.0858614266744389 0.0693041252234526 0.128119004599576
"ARDISI" 0.170994760456714 0.0542665326693387 0.0502714242185988 0.177712327124869 0.199576299850997 0.172410096273779 0.0811570518053424 0.071069525952288 0 0.116922673265627 0.254423526854048 0.154627598900676 0.181447582454572 0.256551391296472 0.351882415195465 0.141666032501259 0.152140646066496 0.140406798081168 0.146820626654207 0.101905735642932 0.0632519756763505 0.20849408872278 0.185488156569264 0.121639212315468 0.0393248144975843 0.15860311889329 0.156704832775077 0.108213525752157 0.179054656966316 0.0954173863281525 0.118084813112535 0.284987558779757 0.328311594011908 0.10162694589946 0.20818954064738 0.15792760392585 0.0602565061944908 0.0708350942632732 0.0436649280736481 0.150336400109833 0.0411381728441811 0.0816811063074613 0.186494197879149 0.153613167841059 0.184717233210709 0.136314023079467 0.123854970335526 0.191537354879448 0.17339719005079 0.180437265001393 0.129046221587521 0.163813942379451 0.159747994985567 0.0418620538434833 0.136400712182022 0.0675014532782873 0.0466682027748112 0.0829195278565727 0.220709907321359 0.193699767660736 0.158728097694581 0.1560849264157 0.0470636271053784 0.166093706672097 0.148262815651543 0.0679103744924421 0.22164928162533 0.11588137994745 0.167714445643554 0.0802510895810494 0.323105250763479 0.16570014397549 0.159364410685628 0.032196575865208 0.138710625817031 0.120158580059984 0.133000964671097 0.128897253134766 0.138735991714681 0.12795970117172 0.11163799974204 0.062135181609119 0.0893063352934565 0.0652395187755836 0.0729119207032432 0.0574729660961777 0.0636006185925859 0.0665797463853382 0.056394251504324 0.0757869988877065 0.0262304316180313 0.0680986189564685 0.244907320477877 0.166914028484118 0.0834190935886128 0.103181131363678 0.0663773625327163 0.0848712248981325 0.237403744601675 0.114695065698348 0.1570925295956 0.107347104211089 0.308956547078507 0.126869436583945 0.171708856967075 0.235274395650058 0.0514161545801643 0.252165613965408 0.0141557165649329 0.106987971201856 0.156867604048264 0.12967409713214 0.188482590991179 0.103628836688024 0.190909193332062 0.126966262037524 0.189031381194046 0.102639354847481 0.0978776325893959 0.0847710930531406 0.113574475282599 0.0503548316351652 0.104506436694522 0.162269817738384 0.0472254368092387 0.116662176071419 0.15514511358802 0.186749304911455 0.101000285609862 0.202687389800774 0.0977761053371051 0.147416591891646 0.15081109687967 0.118128866083705 0.0826276355894468 0.0373357063137813 0.192225469600578 0.348428029409529 0.200565705868438 0.0425066282962416 0.0736804653021169 0.107474055379141 0.146583326619469 0.169702682833598 0.239363098257551 0.220694215452615 0.184770855494282 0.103615649625443 0.0643049627594404 0.152891748671013 0.174486286806918 0.143703626378255 0.199874907128663 0.127815765987591 0.137503033438483 0.129962521057389 0.115366795582556 0.139709339566122 0.0788379703010193 0.134964968645977 0.0685411284898346 0.150148253635035 0.211852141452993 0.147720132170326 0.207320342843867 0.156930952626727 0.0278673890045546 0.191943717859077
